Year,Alaska,Hawaii,Midwest,Northeast,Northern Great Plains,Northwest,Southeast,Southern Great Plains,Southwest
1946,-999.0,-999.0,0.0,0.0,0.0,0.0,35.75,19.84,0.0
1947,-999.0,-999.0,0.0,0.0,0.0,0.0,52.89,14.66,2.76
1948,-999.0,-999.0,0.0,0.0,0.31,0.0,37.45,10.2,0.0
1949,-999.0,-999.0,0.0,0.59,0.0,0.0,85.48,26.76,0.0
1950,-999.0,-999.0,0.09,1.42,0.0,0.0,101.02,57.52,1.81
1951,-999.0,-999.0,0.0,0.0,0.0,0.0,27.2,18.48,1.48
1952,-999.0,-999.0,0.0,0.0,0.0,0.0,66.67,57.41,0.0
1953,-999.0,-999.0,0.0,0.0,0.63,0.55,41.06,24.85,1.29
1954,-999.0,-999.0,0.3,0.0,3.84,0.0,47.22,38.07,5.74
1955,-999.0,-999.0,0.0,0.0,0.0,0.0,27.77,23.58,0.0
1956,-999.0,-999.0,0.0,0.0,0.0,0.0,39.44,24.22,0.82
1957,-999.0,-999.0,0.0,0.0,0.0,0.0,79.46,51.65,5.22
1958,-999.0,-999.0,0.0,0.0,0.94,0.0,13.51,12.74,1.48
1959,-999.0,-999.0,0.0,0.0,0.0,0.0,40.74,9.56,0.0
1960,-999.0,-999.0,0.0,0.0,0.0,0.0,26.96,11.47,0.0
1961,-999.0,-999.0,0.0,0.0,0.31,0.0,28.01,11.47,1.97
1962,-999.0,-999.0,0.0,0.0,0.0,0.0,52.45,38.26,0.98
1963,-999.0,-999.0,0.0,0.0,0.31,0.0,17.85,7.01,5.95
1964,-999.0,-999.0,0.0,0.0,0.31,0.0,16.77,5.74,0.0
1965,-999.0,-999.0,0.0,0.0,0.0,0.0,43.64,21.03,0.66
1966,-999.0,-999.0,0.0,0.0,0.0,0.0,25.79,12.74,0.0
1967,-999.0,-999.0,0.0,0.0,0.0,0.27,31.83,13.38,1.31
1968,-999.0,-999.0,0.0,0.0,0.0,0.0,31.94,8.28,4.22
1969,-999.0,-999.0,0.0,0.0,0.0,0.0,23.26,21.67,0.66
1970,-999.0,-999.0,0.0,0.0,0.0,0.0,15.26,14.66,2.93
1971,-999.0,-999.0,0.0,0.0,0.0,0.0,39.47,44.61,0.82
1972,-999.0,-999.0,0.0,0.0,0.0,0.0,77.3,36.32,1.64
1973,-999.0,-999.0,0.0,0.0,0.0,0.0,34.16,6.37,0.66
1974,-999.0,-999.0,0.0,0.35,0.0,0.0,68.87,23.11,0.66
1975,-999.0,-999.0,0.0,0.0,0.0,0.0,58.77,22.94,0.0
1976,-999.0,-999.0,0.3,0.0,0.0,0.0,34.52,38.68,2.61
1977,-999.0,-999.0,0.0,0.0,0.31,0.0,15.89,8.15,2.6
1978,-999.0,-999.0,0.0,0.0,0.0,0.0,15.08,7.65,1.64
1979,-999.0,-999.0,0.0,0.0,0.0,0.0,30.94,7.01,0.66
1980,-999.0,-999.0,0.0,0.0,0.0,0.0,29.3,17.84,3.26
1981,-999.0,-999.0,0.0,0.0,0.94,0.0,18.36,15.93,4.58
1982,-999.0,-999.0,0.0,0.0,0.0,0.0,39.37,17.21,1.48
1983,-999.0,-999.0,0.0,0.0,0.63,0.0,40.06,16.57,0.82
1984,-999.0,-999.0,0.0,0.0,1.09,0.0,30.21,11.8,0.98
1985,-999.0,-999.0,0.0,0.0,0.0,0.0,46.67,32.5,0.66
1986,-999.0,-999.0,0.0,0.0,1.25,0.0,36.57,29.95,6.18
1987,-999.0,-999.0,0.0,0.0,0.63,0.0,40.19,17.84,0.98
1988,-999.0,-999.0,0.0,0.0,0.0,0.0,32.1,15.93,2.77
1989,-999.0,-999.0,0.0,0.0,0.0,0.0,58.28,29.95,1.48
1990,-999.0,-999.0,0.0,0.0,0.31,0.27,66.65,39.54,0.0
1991,-999.0,-999.0,0.0,0.0,1.25,0.0,57.9,22.59,6.45
1992,-999.0,-999.0,0.0,0.0,1.88,0.0,48.74,31.87,2.61
1993,-999.0,-999.0,0.0,0.0,0.0,0.0,51.03,24.85,1.48
1994,-999.0,-999.0,0.0,0.0,0.0,0.27,38.46,22.94,0.66
1995,-999.0,-999.0,0.0,0.0,0.0,0.0,40.49,36.82,7.15
1996,-999.0,-999.0,0.0,0.0,0.0,0.0,28.7,28.68,5.38
1997,-999.0,-999.0,0.0,0.0,0.0,0.0,52.42,23.58,0.98
1998,-999.0,-999.0,0.0,0.0,1.09,0.0,46.17,36.82,0.0
1999,-999.0,-999.0,0.0,0.0,0.64,0.0,67.54,59.72,2.63
2000,-999.0,-999.0,0.0,0.0,0.0,0.0,45.65,60.6,3.76
2001,-999.0,-999.0,0.0,0.0,0.31,0.0,38.93,22.94,0.66
2002,-999.0,-999.0,0.0,0.0,0.0,0.0,52.78,25.49,1.48
2003,-999.0,-999.0,0.0,0.0,0.0,0.0,28.26,15.29,7.17
2004,-999.0,-999.0,0.0,0.0,0.0,0.0,29.67,22.94,0.0
2005,-999.0,-999.0,0.0,0.0,0.0,0.0,46.82,38.1,1.97
2006,-999.0,-999.0,0.77,0.59,3.34,0.27,46.39,39.17,3.26
2007,-999.0,-999.0,0.0,0.0,0.0,0.0,54.65,17.21,2.11
2008,-999.0,-999.0,0.0,0.0,0.0,0.0,59.45,39.51,0.98
2009,-999.0,-999.0,0.0,0.0,0.0,0.0,40.54,44.67,3.61
2010,-999.0,-999.0,0.0,0.0,0.0,0.0,20.68,5.74,1.64
2011,-999.0,-999.0,0.0,0.0,0.0,0.0,26.28,19.75,0.0
2012,-999.0,-999.0,0.0,0.0,0.31,0.0,65.15,40.78,3.05
2013,-999.0,-999.0,0.0,0.0,0.0,0.0,65.19,43.33,0.0
2014,-999.0,-999.0,0.0,0.0,0.31,0.0,48.04,12.74,9.97
2015,-999.0,-999.0,0.0,0.0,0.0,0.0,38.81,18.48,11.52
2016,-999.0,-999.0,0.64,1.43,0.94,0.0,78.85,43.39,8.65
2017,-999.0,-999.0,1.06,0.0,0.0,0.0,98.72,90.54,3.42
2018,-999.0,-999.0,0.0,0.0,0.0,0.0,71.97,28.04,7.57
2019,-999.0,-999.0,0.0,0.0,0.31,0.0,67.67,30.59,0.0
2020,-999.0,-999.0,0.0,0.0,0.0,0.0,71.0,39.51,0.98
2021,-999.0,-999.0,0.0,0.0,0.31,0.0,42.72,20.39,1.64
